word,count
生雲的氣,1
蹉跎,6
勸,2
下風霜夢中,2
吉他,8
走上,4
再起,7
我離,2
一朝,2
風浪夢中,3
太多傷,3
記,4
時機,2
凱旋,4
過我,4
鐘表,1
漏水,2
看未來,4
咧,1
玩,6
可否,4
溫,2
一葉舟,4
退縮,3
灌溉,3
好想你,50
困難,3
玫瑰,23
羔羊,2
浪漫,2
滴濕,2
隻,30
著發,3
山中,2
音符,1
高貴,4
這麼,27
耳際,9
每一分,4
神經,3
不管,37
輕人,4
然周,3
這叢花,2
窗前,6
龔鈺祺見,1
第幾次,4
觸覺,4
角度,2
慢,5
達,2
洗澈,2
不容,4
遊樂,7
我放棄,4
泡影,8
沒有鐘,1
國色,2
飛去,2
犬魯,1
用笑,3
不安,11
伴侶,2
亭亭,4
消磨,4
快成,2
埋進,7
永恆請,2
操縱,8
電,5
胡思,4
鑼,2
臉同,3
解脫,5
身旁,11
浪,6
迷失,5
河川,2
按,5
我發,1
腳印,7
夢搖晃,3
我慶祝,10
閒,2
不可或缺,6
水萬里,2
清楚,16
游樂鳥,1
沈嘈雜,2
期待,17
再添,2
上眼,4
外面,1
變調,6
內,5
頭因,2
吧,23
至於,3
東方,4
遇到,2
枝,4
登登,1
句點,4
發狂,3
疲憊,2
沒能,2
想什麼,2
馴服,6
愛和,2
新鮮,10
音室,1
有凝結,4
海陽光,4
分道,8
原罪,4
疤用,2
捉,4
染色,6
展覽出,4
哥倫布,2
一口,27
指定,1
信箱,2
恐懼島,8
嗒,1
打擊過,2
明白,20
星光,4
雷響,3
蛭,2
拆下,2
島嶼,5
宿命,8
低吟,4
起無限,1
廉價,8
浩瀚,1
受害者,4
天真,20
受夠,3
大自然,2
歌頌,2
冷血,3
啟動,2
曰,2
錯落,6
耕種,2
慎芝,2
永恆愛像,4
妥協,6
魅影,4
哼,6
上面,4
不到,22
陣亡,2
堆成,7
哪赫爾,1
梅,2
繩索,4
純音樂,2
飛舞,2

,177
唾棄,2
手中,23
騎,3
破碎,10
毒藥,4
幹晚,4
糖紅,3
愛的,14
某某,2
蝴蝶夫人,5
音場,4
針轉,8
唱歌,5
未解,6
微風,7
青,1
細節,16
一攤,2
手上,4
行囊,3
天國,5
斷腸人,4
監制,3
依賴淚,3
成為,11
沿路,4
拖著,6
那麼烈,1
帶,30
著輕盈,4
限量,2
欺騙,15
候,3
癡,3
哀愁,3
裹足不前,2
擺脫,3
拉,6
我將,2
體蠢動,4
正字,1
得體,3
任時光,6
多美麗,1
空間裡,3
小時候,3
苟活,4
斯罪,1
罪惡,10
親人們,3
你好,4
夢陳家麗翁,1
腳下,7
十日,2
黏著,10
人帶,4
善感,2
一盞,2
獨,1
濫,7
麥稈,2
沾濕,2
富有,5
誘人,2
說法,2
輕繽紛,4
休止,2
蒐集,3
淋濕,2
一對,6
著眾,4
建立,2
著眼,8
雲霄載,6
小丑,6
空間,10
阿修羅,2
活該,5
絕對,2
只會亂,6
擦傷,2
發現,55
絕望給,1
人性,4
對,116
白費,5
融雪,2
相濡以沫,3
走廊,7
我面,2
學現,2
罪怪,4
必然,3
望,35
固執,7
不會責備,2
接耳,4
墮輪,2
提早,2
困戰日,2
小鎮里頭,1
管有,2
消失,31
呻吟,3
舉起,2
遍布,1
總得,2
藍得,4
撲,5
狂森田成,1
摧毀,2
來盤,2
稻草,3
黑亮,4
螢幕成,2
抖現,8
不成,4
大海,7
文化,4
長,62
千重,2
日月,3
城堡,16
瘋癲地,1
超人,2
奏,3
明日,7
嚴像,3
臉蛋,4
掌聲,1
灑滿,8
通通,7
他,181
憑空往,1
染上,2
最高,5
歸不斷,4
汝有,1
他點,2
裡要,2
忠,2
飛到,2
窗口,18
藍心,3
剩,25
過還,3
遲來,2
襯,1
指控,2
深淵,3
衰老,4
西,2
賽猶太有,4
鬧區,4
冰雪,6
抱怨,8
是否是,3
血慶祝,5
行歌,2
冷淡,8
計算,2
退,10
情意,8
毋須,2
心碎,2
著歌,2
權力,2
人群,3
往事,10
爵,1
首歌,2
凌晨,14
掌紋,1
帶露,4
歌曲,5
且,4
音軌,1
近,3
酣聲,5
著人們,5
負責任,2
亮鍵盤,2
白天,2
江流,4
眼底,8
蹣跚,9
不藍,7
屋檐,2
輪,7
一種,12
爬,14
星辰,16
數剛,2
病房,3
更迭,3
減肥,2
解進入,1
分享,19
從此,2
懷中,1
痛哭,2
派,2
狂妄,2
一面,22
拍照,2
作一場,6
萌芽,4
我能,5
靜靜,8
滿足面,2
現場,3
闖過,4
姓名,4
不斷,6
濕,13
散落,11
語裡,4
語言,37
飛越,6
飛,54
麻木,10
時鐘,8
極限想,3
支撐,4
知名,2
乾淨,2
低下,4
掌心,2
緊人,4
耐,6
怎麼講,2
這段,6
苦楚,6
以後愁,1
泡成,4
時會,1
念,2
年,31
肯永,3
摸,5
世人,2
花絮,2
美色,2
事業線,2
滿,22
要命,6
吃,22
這呢,2
的,3676
每天,5
不敢,10
裡雨,4
昏,30
狂奔,7
明星,6
懂,27
輕,8
是魚,5
不後悔,2
虛構,7
十多里,2
傻了眼,1
豢,2
經給,3
大聲,14
給我,5
當時,4
微末,4
飛起,10
慢慢,19
心頭,8
胸膛,16
風耳邊,2
交織,2
倘若,2
之間,27
黑像,2
兩手,10
無酒,2
張,7
道歉,2
牌子,4
憶,4
心門拉開,4
荒野,3
給我們,2
玩味,2
相處,3
姚謙,1
流血,2
三千丈,2
滿塵土,5
藍雨雨,1
羊飛,1
顧著頭,3
受人,4
開在,4
流行,3
鐘的,14
離,14
場景,2
加強,3
採烈,2
著熱切,3
噴泉春,1
包覆,2
大耳住,1
它化,4
海總是,5
微微,6
風霜,6
溫室,8
快快,4
冬,5
飯日,6
無邊艷陽天,2
過來,15
或許,39
米,3
愛誰無所謂紅,2
罵,9
辛苦,4
懶,46
聾,2
地舞動,2
熱是,2
劃破,2
裡睡,2
控制,31
閃,3
裡面,24
春天,16
別用,7
其實,29
越演,2
風吹來,5
寄,15
吆喝,2
痛關,2
掩護當,3
抓,17
亂,16
躕,5
踏空,6
世俗,4
要過,3
飄著,8
飛泉,2
謊言當,2
奏響,2
投靠,3
已告,2
我整,4
大鎖,3
折磨,6
嗚,2
彎彎,2
爆炸,2
臉報,2
體驗,4
悔改,2
閉起,1
愛無眠,1
打昏,11
漫延,1
耶,1
榻,5
村莊,3
加點,2
伸出手,3
氾,7
飛貓,2
家裡,5
炫耀,2
出門要,2
最後一盞,2
將我,2
狠,3
淒涼,2
崩潰,5
淪陷,7
拍,14
綻放,9
負責,4
嗩吶,2
昨天,19
關心,1
受,12
背後飛翔,3
依倚,1
沒休,2
來過,4
發洩,2
一季,2
別問,2
其它,1
下雨,5
覺心裡,2
角膜,4
手淋著,6
兩排,2
成蠟燭,1
遠行,4
摸清,8
我要,25
難會,4
充滿,19
官方,1
現在會,1
我娘,3
意外,4
電光,2
龔要,2
公尺,2
比較,3
街角,2
送,4
墜毀,2
閃著淚,6
傷口,16
千,1
歸巢,6
當我們,5
越遠,4
不值,4
動物們,2
右邊,5
大耳,1
走向,8
這條,6
重新,4
沾染,4
身體,13
一定,19
有所,3
越來,20
比塵埃,2
小時代開,3
韓無,1
一則,5
理由,4
這被,2
假設,2
春,8
物動物們,1
手舞足蹈,6
誓言,6
埋伏,2
兩個,13
邪惡,6
報,2
禰,7
不著,4
多數,2
距離永恆,3
求現,4
疲累,6
翻飛,2
沾,14
嘿嘿,20
變塵埃,3
啃,11
詭譎,9
一篇,2
回回,3
高天,2
累贅,2
廊,4
才,51
漸磨損,1
條魚,2
尤賀志,2
塞,4
重覆,2
黏,2
十字,4
時間,84
不落,3
雨季,9
身後穿,4
遺失,6
糞,3
夜特別,3
散,13
雲梯,4
憂傷,4
數峰,4
家凱,3
這裡,37
有戰,4
為何,8
又傷,10
到偉大,1
都種,6
多放,3
鬼魂,2
靦腆,2
笑哈哈,1
邊車,4
樣子,6
熱死,3
使,11
倦意,8
愛讓,4
這時候,3
隱姓,3
直線,2
起來,10
鬆,6
煩惱,32
狂歌,2
嘈,5
不放棄,2
而,93
徬,18
版今,1
一頓,4
然後變,10
趕,17
邊有,4
沸騰,4
自大,2
面容,11
忍者,1
反射,3
同時間,6
然後說,7
那頭,2
時陣,3
青作,1
相識,2
歌裡面,3
浪跡,6
跨越,6
白起,2
只有,30
一場,25
機器,4
活埋,6
肩膀,13
天堂,28
逼迫,4
漾,6
屏息,2
圓缺,4
搓成,1
一顆,12
木吉他,2
一塊,3
不虛偽,2
沒離場,2
放晴,6
臉孔,7
仔細,7
李,1
登口,2
閉上,8
千江,2
豔,25
藍色,7
盛開,9
溫光長,3
成永遠然,2
田野,4
話題,4
階前,4
握,7
火山,2
窺,2
日,21
衣服,10
夢境,20
告訴,3
江水,10
也許,29
偉大,10
早,4
著訴,3
圖書館,3
半輩子,2
不甘寂寞,5
情愛佇,1
門鎖,3
纏綿,2
好過,3
陽光,11
如虹,2
彩虹,32
桀驁,2
散什麼,2
渴望,37
角色,6
牛頓,4
深夜,8
搏,8
心繼續,5
能夠,22
淪喪,5
鎖,2
多麼,4
原來,11
飛轉,2
時刻,2
墜,10
從,105
父子,3
登場,2
戰場,5
漩,11
有情,3
見光,4
冷言熱,2
耶耶耶耶,1
蠟燭,3
家麗翁,1
傻傻,2
手虛空,2
親像,3
驚醒,8
距離,17
下輕,2
天才,2
轉來,2
開啟,8
擔心,16
應酬,2
今夜,8
憨,2
家臉,4
快樂有,2
逃跑,4
哄,6
有感,2
一輩子,4
手,100
緊,4
尾巴,3
背,5
吵別,8
離島,1
特權,2
皈依,4
王舒屏,1
有意,2
店員態度,4
遙笑,1
打出,2
活在,4
停泊,3
粗糙,7
人世,2
追著,6
自身,2
幾回,3
不會,85
你擊,1
密密麻麻,1
曾經,31
孤寂,25
縫中,8
矮,2
面孔,2
應許,6
狂野,3
便責,3
今天,28
遠比,2
人絕,4
好像,10
種起,3
懸崖,4
集中,4
溫暖,12
迷霧,4
一天,29
嘲笑,4
費力,2
這世間,2
嗩吶興,2
逐漸,19
舌頭,5
街坊,2
解藥,4
牛脾氣,2
天天,4
只是,74
屋簷,3
傷心給,2
飛車,2
然後讓,7
不曾,25
塵封,4
夜,21
一夜,12
躍的,2
存在,30
偉人,7
攤,9
禁不住,4
如夢如風,2
這樣,54
再過,5
之名,2
上課,2
阮,24
魔幻,2
緬懷,2
北討南,5
詞窮,4
魚死底,1
舉凡,4
貝斯,1
狂放,8
賴來,4
勁,2
吹過,2
警察,2
冷,2
褪去,3
過氣,4
感染,12
藏,16
樂有,7
檢查,2
多枝,4
那些,17
流透,3
歌多,1
種在,3
自顧,2
聰明,2
偷走,5
繞,9
之後春,2
牽著,4
左看,2
煩愛情,4
試,3
學飛前,2
瘋癲耶耶找,1
搓,1
嗯,8
癮,4
摔碎,4
進入,1
吹熄,2
抗爭,3
模式,4
製,7
音樂劇,1
鋪,2
匆匆,17
很,58
忘言,4
妖,3
耍,4
攏,9
手銬,3
我歡,6
忘記,15
一首,17
貘,3
如果,49
不好受,3
整片,1
襲金手,3
現實,7
天香,2
列出,4
想得開,1
容不下,5
電話給,2
佇花,1
踩,14
不是故意,1
擁抱,2
那足跡,2
熬,4
寧願,6
稱,3
兩個面,2
天鵝頂,4
凋落,3
懷疑,4
幾乎,3
到盪著,2
四周,2
照色票,2
甘願擱,8
電台,3
走得,2
奇,4
混著雨聲,4
不是,63
著凍結,3
恍,2
一秒,14
近醒,2
雲要,2
幾頁,2
清醒,11
之後不斷,4
痕跡,20
似畫,2
模仿,5
數不完,2
生死,5
分海,4
鬼神,4
糞蟲,3
失去,30
永不,2
朵花,1
守護,10
名以,5
杏仁茶,2
淘選,2
練,2
拖延,10
裝飾品,2
折騰,9
擺,11
理睬,8
赦免,2
戇,2
滾,2
開口,6
放聲,14
背面,1
我賴,10
邊音樂,4
掌管,2
殊途,2
千言,2
從何,2
你戲,4
圈圈,2
離騷,11
街道,5
全是,2
緣份,6
幸好,3
滿鬧,2
人家,3
詞曲大約,1
春風,7
身形,2
道別,2
過歌,1
手撫慰,2
流去,16
奢侈,8
氣候,2
短暫,5
收成,2
身影,1
引擎,2
跟,44
謝謝,4
收,14
瘋顛,1
發行,4
那一邊,2
潘朵拉,4
知道,100
鳥兒,2
太陽下,9
車從,2
之內,2
可愛的,10
一幅,3
舌雷聲,2
撫養,3
蓋,30
嘴角,2
謠言,4
不會淡,6
腎,2
跑,14
阿龔,1
將會,2
如火,2
燙,3
衷心,2
感情,7
踐踏別,2
時候,105
竟,7
神,4
不在乎,4
遮掩,5
海平面,5
荒唐,10
這曠古,8
沒到,4
表,4
一隊,4
金魚,4
短,8
武裝,4
兮,8
毋知,1
御花園,1
逃逸,1
哀艷,12
阿玉,1
曾住,2
指頭,4
我過,3
追,27
叫,7
這海,3
眼先,2
夕陽,6
見面,2
逃,12
還牽著手,2
包,1
眼韶,1
火看,3
驚嘆,10
怎樣,14
殺氣,2
出現,12
花園,12
石膏,2
嘗,22
愛人動,1
歌喉,2
成末,7
傷無法,8
沒關,2
世界末日,4
煩晚,4
一度,2
一座,24
難免,2
很快,5
德布,2
絢爛點,2
一般,19
畫是,3
歌手,4
不是太好,5
氣氛,2
奉獻,3
隱形,7
內心,17
流水,4
智慧,4
感性,5
寶藏能,5
被淹,6
欠,2
放肆,14
時空長,4
空中,14
留下,7
靈塗炭,3
就算,63
葉夏艷,3
角落,7
光影,8
這紛擾,4
一條線,7
講卜,1
盹,2
闖,4
煙,3
不肯,5
鑽出,5
一點,31
上流,8
從來,23
演員,2
照得,3
擠,12
幸福,17
黎明,2
可以,26
勾起,2
盆栽,4
露出,6
小組,4
十年,10
反而,2
歌舞,8
想像,28
乾,3
古怪,2
身,2
暫時,21
般的,8
投身,3
嘛,5
懊悔,2
不覺,4
寬闊,10
時光,10
怎,4
可憐,2
呼面,6
謔,4
不想,30
不能,58
儘,14
年月日,4
受苦,4
保護,5
還停,2
複,2
飛鏢,1
回到,17
只怕,6
跳到,2
注視,4
黑夜,19
愛呀,13
井青,1
岱,1
真相,4
妳,10
離開海,4
在乎,4
一張,12
嘴唇,3
驕傲踐,4
昔者,3
果鋪,2
道理,8
逃兵,3
煽動,1
左腳,4
換算,2
開固,2
胡鬧,10
水仙,5
幽幽,4
獨家,5
旋,5
新聞,7
輕細菌,8
傷在,2
停歇,2
夠尖銳,2
中曉星,2
冷進,2
流淚,8
覆舟,6
門關,3
裝上,3
緩盡頭,2
轉載,1
地還,4
若,40
陷害,2
經墜,2
無奈,10
水滴,8
累不累,10
輓,5
可,16
吼,4
成人,2
停止,24
雙眼,4
起點,7
外濟目,1
仰著頭,1
填滿,3
貓來,3
牽手,8
很多,7
枯,2
山間,7
差一點,2
光輝,2
玄,2
大地,15
不介意,7
吹灰,2
抖,10
放空,3
隨夢境,8
搖頭,6
問暖,3
黑色,6
油鹽,8
真有,3
這,106
猜忌,8
躊躇,8
飛行,12
亂紅,2
還輕,2
生活,57
怕怕,8
抵死,2
顛沒人,2
等到,6
我愛我,8
說,320
錯,9
耳,6
就,258
寬長,3
潮起潮落,5
水中,8
幾遍,6
完成,1
難道,4
活,9
不聞,6
說然,1
笑顏,2
更,57
只能,25
元,4
節的,4
血紅,4
心裡長,3
經報,2
安排,2
發覺,2
沒萬一,3
跳動,9
逆流,2
秋老虎,3
擁有過,6
交給,4
比,42
苦臉,2
遙,8
初,2
青其實,1
頌,2
壞,12
腦子,7
日落,5
插圖,1
烏有,8
努力,16
回來,4
流浪,10
肩縮成,5
幽默,4
牛頭馬面,4
喵,1
銀色,4
剩下,10
幾個,4
燈亮,2
感慨,4
風刀,2
腦筋,8
秋水,4
情愛底,2
歿,3
一封,6
情有,2
大家,8
間後悔,2
養,9
普照,8
拆回,2
成灰背,1
再長,3
再試,2
熱情,3
滿天,4
看官,4
開出,9
我聲線,5
事實,4
許,4
螻蟻,4
你老,3
晚風,6
下起,2
改變燈,1
車門,4
停格,2
裡遊,2
旋無窮,2
沒有過,6
烈酒,2
奔擊,2
破,2
汝會當,1
溫熱,5
提煉,2
一尾,2
去過,3
待,2
看不大,1
會有,5
牆外,3
花香,4
狩獵,8
眉間,13
藍,7
綻放口,1
呼吸,16
速食,3
地心,7
分裂,4
英雄,11
甜言,2
根秋風,2
先來,4
解救,2
食,3
發一言,2
廣闊,2
敢,5
痴人,1
─,12
駕著,4
襪,3
房間,34
趕快,4
卮,5
風交給,2
放手,3
幾點鐘,6
拾起,2
虛假,3
任,7
左手,15
幾莖頭,4
縫陽光,3
但是,7
省,1
拋物線,3
望寧,4
盡夢境,7
臟,2
還,19
憤慨,4
龐女,2
上演,6
承諾會,2
流下,3
彩色,8
消耗,5
金壺,2
掌天,1
訊號,2
歌聲,5
牛角,2
抓牢,3
視線,6
獨處,29
巨大,3
打擾,8
兒,5
煙火,6
蘇菲,2
太晚,3
親愛薛西,4
棉花,3
格林威治,4
不算,12
凝固,2
相聚,3
我試,2
鞋子,3
攣生,2
喜歡,3
披著豹,2
有散,2
滴入,1
隨風而行,2
那裡,6
歌頌者,8
全心全意,2
幻影,2
季風,2
臨給,2
倒影,8
地證明,4
徵夢想,1
等,55
覺曉醒,2
永遠,21
自己,242
空氣,8
潑,4
針的,3
便,6
皮膚實,2
磨蹭,2
樂永遠,4
記載,4
水流,2
園汝敢,1
看天國,4
瓊漿,3
成雙天,2
搏來,2
漫天,2
愛使,6
尊嚴,4
愛你,7
捕捉,14
消息,7
奇跡,4
鼓掌,2
戲太過,6
堅強,7
臺,2
步伐,7
看耳邊,7
需,2
模樣,27
蘇打,6
經多麼,2
帆,2
如洗,2
而是,4
變化,3
車諾,2
葉隔,2
跳個,4
讓,281
佐味燉,2
克服,15
曲終,4
投入,2
生來,3
家人,6
氣球,3
等待,16
它們,4
海岸,3
所有人,2
單身,2
安睡在,2
渦,11
旋律,6
愛人,7
這場,12
星期天,4
鼓手,1
治療,4
中旋轉,4
戀,4
點頭,3
斷,7
抹,3
龐男快,1
瞎了眼,7
遲早,6
龔鈺祺有,2
徘徊,7
我永遠,3
雙夢想,2
摘過,3
踩踏,2
得到,30
地點,21
最後淪,3
條線,4
已屬,3
愛仇,4
整個,55
看破,2
深夢鄉,3
做,50
你會當,1
對岸,3
野獸,4
上空,2
任何,3
嚐,10
前奏,3
快樂島,8
中央,2
哭,11
阡陌,2
之前,16
墳場,4
寄放,3
失眠,15
綠林,6
放作夥,1
化為,8
天終,3
針在,2
負荷,4
梆子,4
刻印,2
熄,2
找線索,5
樹裡,3
守,2
八卦,4
郭敬明,1
安慰,7
丑,4
游戲,1
這些,9
沒,207
隱居,2
依稀,2
乞討,4
上下,10
愛上,10
捉會,3
晚餐,3
困住,19
昏擱,4
唯愛蟲蟲,1
地旋轉,1
急,3
極限有,6
滿碗,1
偶爾太大去,2
答答,14
恆,3
忘不了,3
我作,2
落雨,2
著迷,2
嗚咽,2
傷痕,10
留著,1
暴風,2
逃不了,8
版本,3
傷痛,5
涼,5
喧囂,4
不能不,4
挑戰,11
魔鬼,24
傷閣,1
雨絲,2
相隨有,2
花無語,2
愛也,10
原諒,10
玩具,2
拎,2
滋味,13
發動,2
闊握,3
游樂繽紛,1
澎湃,5
鏘,4
膽怯,5
這雙人,8
死,20
夏日,3
笛聲,8
落得,4
所困,2
一盆,6
咳嗽,3
岔路,4
眼神,8
正要,6
鞦,9
呼喚,7
想念,10
不願意,2
空洞,6
裡醒,2
邊際,4
無私,18
懺悔,3
菸,4
呼喊,3
果然,2
捍衛,2
捧起,14
大嚷,5
困惑,5
一分,4
一切,29
旅程,5
合,5
範圍,3
光芒,27
剩新鮮,2
憑,5
在水一方,4
日出,2
窗,27
魚守,4
滿雲朵,5
其鋼,2
百日,1
衝擊,3
一陣蟬,5
所以,31
某種,5
未,10
箭,2
塵垢,2
火箭,2
鳥終,2
小小,3
龍套,4
嘴,14
雖然,21
甜蜜,4
一刻,6
一把,4
許燈亮,4
希望,32
蒸散,8
放,8
乾涸,9
影子,28
心終,2
魂,4
翅,4
一片,47
重組,2
巨石,8
奢華,3
母,1
害怕,32
頭怕,4
龔見,1
想過,1
略去,4
太久,2
配合,2
這腔,4
眉宇,4
賣,13
覺,8
數沒有,1
高端,2
出偉大,6
看看,10
煙塵,2
祈禱,20
自卑,2
弄污,16
執著,9
打轉,5
小夜,1
狂熱,17
攀,1
淹,4
空無一人,2
醒過,5
風景能,4
多視,4
抖落,2
替,2
漠然,2
床關,7
輕視,4
丟掉,8
蜉蝣,4
什,2
唉,8
麻醉,2
手馨,1
正妹現,2
踏,4
疑猜,5
脈膊,2
淨末,4
不起,4
過一種,1
享受,26
有歌,6
開無法,4
如貓,1
在握,1
回憶供,2
標竿時,2
嘟,1
循環當,4
拒絕,15
氣,10
圍牆,2
夜想,2
四溢,4
良心,1
排練,2
發據,3
影為,2
房子,4
充耳不聞,2
大鋼琴彈,2
處理,1
年代,4
紅色,2
顧著,3
懸在,3
條件,4
氣息,6
心過,3
已經,18
口氣,3
哈,4
棉絮,2
夠鮮,1
落為,3
面具,4
蝕,3
千里,4
線換,2
床,1
棄水,2
塵埃,7
解渴,2
心虛,8
初雷,8
指環,4
蕩,16
飲用,4
顫,18
地址,3
片刻,28
他用,2
隔,2
成歌,2
雨前,2
炫覺,2
停時分,2
淡如星,2
當你,3
情追著,2
還開,1
淚,10
鑽進,7
任太多,2
了紙,2
見,69
相信,78
狂烈,2
下浮,8
轉閉,1
簾拉開,4
敞開,2
川流,8
剛好,2
算,10
倫比,15
實在,2
風乾,3
夢現,2
耶打開,1
猜,9
吞,19
水氣裡,2
發展,4
劊子,4
苦悶,2
算是,9
走進,1
同名,4
裝飾,4
能力,3
照片,5
抓緊,7
新鮮事,3
也屬,5
著腳,8
交換,10
魂魄,2
思索,6
我應,4
皮箱,2
利刃,2
暗示,1
激昂,4
一千,4
看不清,4
埋怨,6
這裡個,4
耳膜,12
晴朗,4
落噓別,2
光亮,2
鏡頭,2
歌,4
宇宙,39
蔓延,42
好好,3
過歐,2
超速,4
遮蔽,3
經不見,2
雷聲,2
愛情,14
芳草,2
軌後悔,1
費,5
裡,6
罪過,3
以,21
指甲,8
小鎮裡頭,1
為情,2
純潔,2
眷戀,9
紛擾,6
剛落,2
盲,6
隨麻痺,8
演奏,4
準備,11
比月,2
一字不差,2
臻,1
哈哈哈,5
細數,2
命運,16
眼眶,6
詬病,4
永恆像,2
呀,40
莫及,4
樂滿口,4
幾米,1
囚禁,4
眼眸,14
只在乎,12
蜘蛛,5
和弦,2
查不到,3
投快,2
那花,2
分不清,2
點的,3
安心,7
真,4
奔忙,8
任憑,3
每個,12
遺留,4
烏鴉,3
滅絕,4
遙遠,3
深刻,6
面目,4
愛睡,5
廢鐵,2
調快,4
冰,5
先恨,4
倒退,12
兒仁,1
衝散,1
怪手,3
沈浮,4
人,108
當作,8
洪流,3
頁數,2
睡眠,1
剛能,2
指間,10
載舟,6
隱隱約,4
吐出,2
秘密,8
以真以,2
住,3
獨自,1
泥沼,6
有空,6
傷害,4
字,11
還留,3
點點,2
平房,2
熄滅,2
地過,4
病毒,1
著結果,2
始終,6
改變,19
該醒,2
捧,2
一句,20
頭媛媛,1
之歌,6
風雨,3
眼睛,34
零碎,6
景色,4
建造,2
三木,2
去往,1
暖,4
暴雨,2
絆踉蹌蹌白,2
豹,2
整座,11
現,3
無關,4
謝謝面,6
靈和魂,2
吐露,2
願意,9
小孩,4
懦弱,3
哭醒,4
一個,171
自然,5
忘川,2
夜黑,4
它,30
字片,4
前後前,2
成,27
會當,4
抵擋,3
尼採,2
一通,2
檯,2
陽天,2
形容,6
漩渦,10
值得,34
不理不睬,4
花變,2
夜色,2
目屎,1
笨蛋,2
十字街,2
白夜,4
想到,9
人門,1
從繽紛,8
海平靜,5
還凌亂,2
到,136
放下,24
微涼,4
孟浪,4
贊美看,1
薔薇,2
比蒼穹,5
大雨,15
東風藏,4
撿,3
人間,23
我花,4
情歌,8
黃,45
祂,22
功聚,4
孤獨,10
強迫,2
請,23
啊,37
黑白,3
塗上,3
火之間,1
一遍,2
筆一,4
一道,5
黑夢太漫長,8
面,5
公園,3
刻度,8
忙,32
雨點,2
烏雲的,5
不定,3
伊賀,1
停,34
阮策,2
非,2
音樂聲,2
玫瑰花,19
危險,9
掉落,2
惆悵,3
詞現,2
血染,2
回車諾,1
時縮,2
大馬路,2
駭,4
恰似,4
窩裡揮手,6
深凡,2
無限,1
成血,3
固有,1
快長,6
在意,1
偈,2
延,2
重生,2
投射,2
邊你,1
蜜糖,3
錯過,11
布,2
如,25
取悅,2
丟紙,4
一邊,6
多久,3
公車,4
喊,5
不起眼,2
踏出,2
輕輕撫,2
永恆回,4
降落,17
巷口,3
抱人,2
殺戮,2
即,2
總不貼,4
覺曉,2
次,2
脆弱,16
推托,1
蕭邦,2
盒子,1
性,4
拼了命,3
滋養,5
不住,10
珍惜,2
埋,2
一生,2
你貓,4
人生,35
擦乾,2
情仇,2
已雲煙,2
用河,2
早晚,6
除了,8
舞,6
可悲,2
無盡,2
照著,8
沒想過,4
天都,2
或者,6
幢幢,2
飄來,4
過程,3
沈河,6
如今,24
埋葬,4
空間給,2
可惜,8
塗,4
選,2
唐吉軻,2
什麼款,12
線,8
力量,16
哪裡,18
剝落,2
不見面,2
誤導,3
生根,3
揚起,2
燒成,2
另外,1
忍耐,2
穫,8
盼望,3
眼請,4
遺初,2
可能,64
不休,4
插隊,4
追求,16
繼續,34
淺,17
冊裡,2
丈量,2
突,1
在我心中,3
被雪品,2
鍾,2
問什麼樣,9
分,2
皮黃嘴,4
幽靈,4
標點,1
戲團,4
窗有,2
一支,6
我握,9
耍賴,2
花筒,2
隨緣分,2
點名,2
白頭,6
得逞,2
種,7
嘶吼,10
滄桑,13
對僅,1
閃電,3
梟雄迫,2
執欲絕,2
釀夢異次,1
破曉空氣,8
牧神,8
平安,2
街拉開,3
狂熱下,8
變無限,3
決心,2
無賴別,2
花瓣,2
進,5
天鵝還,2
砌成,4
蒼老寫,11
痛快,32
孤獨島,2
當淚,3
神奇,2
紀念夠,2
惡遊戲,4
回頭,2
心,88
崇拜,4
飛若,2
係,2
牆,6
詞狐,1
圍,1
毋,2
雲散,1
征服,4
青春,14
收起,2
彗星,10
泅泳,2
自遠,2
快亮,2
編號,4
推開,4
誕生,2
不了,46
影恍恍牽手,2
燕京,1
風吹雨,10
滯留,8
寫,53
爭仗,4
早餐,3
近靈魂,6
演奏曲,1
好奇,4
夢醒,3
婚姻,8
爾,2
能,51
夜遠離,2
奏心,1
寬容,10
愛我,8
勞動,2
世故,4
顛倒,11
掠奪,5
垂,4
變得,2
幾年,2
邪,4
萬丈,7
寬,3
我,1928
阻止,4
愛戀,1
大夢,4
縱帶,8
信件,10
猛,5
忘我,6
偶發,2
嗔,4
寵愛我,4
船島,8
定義了,2
重來,4
轉眼,8
愧,3
一絲絲,12
孩子,4
團員,2
頭,5
馬,8
累,2
離開,61
地平線,17
送走,4
心腸,5
吵,18
帶給,2
這花,2
蛻變,6
足跡,8
心莓莓,1
並不會,3
輕易將,2
亮光,4
母親,2
屋瓦,2
小窩,2
身邊,55
尷尬,2
笑聲,3
湧動,2
根深蒂固,1
明知,2
同張,3
還靜,4
忐忑,2
回憶拉長,2
香菇,1
中間,7
還長,2
忘,41
放一顆,2
中喘,4
愛才,4
回,12
思念,32
怎麼樣,5
愛恨,6
龔阿,2
下來,4
敲進,5
試著,10
面前,12
無法永遠,2
了傷,3
停下,6
不下,4
這苦,4
殘缺,6
台,5
寶藏,4
眉頭,3
痴,4
輕輕旋,4
風,14
馨儀,2
聽,102
曾,38
江山,2
密視野,5
耶耶,1
預報,4
必須,16
那本,1
醉,8
悄悄,12
秋風,7
空曠,2
著進,4
魔術,5
願望,6
自在,3
瀕臨,8
